 x	MCS15	MCS14	MCS13	MCS12	MCS11	MCS10	MCS09	MCS08	MCS07	MCS06	MCS05	MCS04	MCS03	MCS02	MCS01	
0.36	1	1	1	1	1	1	1	1	1	1	0.583789	0	0	0	0	
0.37	1	1	1	1	1	1	1	1	1	1	0.572946	0	0	0	0	
0.38	1	1	1	1	1	1	1	1	1	1	0.558279	0	0	0	0	
0.39	1	1	1	1	1	1	1	1	1	1	0.540093	0	0	0	0	
0.4	1	1	1	1	1	1	1	1	1	1	0.5225	0	0	0	0	
0.41	1	1	1	1	1	1	1	1	1	1	0.50548	0	0	0	0	
0.42	1	1	1	1	1	1	1	1	1	1	0.489015	0	0	0	0	
0.43	1	1	1	1	1	1	1	1	1	1	0.473085	0	0	0	0	
0.44	1	1	1	1	1	1	1	1	1	1	0.457675	0	0	0	0	
0.45	1	1	1	1	1	1	1	1	1	1	0.442766	0	0	0	0	
0.46	1	1	1	1	1	1	1	1	1	1	0.428344	0	0	0	0	
0.47	1	1	1	1	1	1	1	1	1	1	0.414391	0	0	0	0	
0.48	1	1	1	1	1	1	1	1	1	1	0.400892	0	0	0	0	
0.49	1	1	1	1	1	1	1	1	1	1	0.387833	0	0	0	0	
0.5	1	1	1	1	1	1	1	1	1	1	0.3752	0	0	0	0	
0.51	1	1	1	1	1	1	1	1	1	1	0.359106	0	0	0	0	
0.52	1	1	1	1	1	1	1	1	1	1	0.343702	0	0	0	0	
0.53	1	1	1	1	1	1	1	1	1	1	0.328959	0	0	0	0	
0.54	1	1	1	1	1	1	1	1	1	1	0.314849	0	0	0	0	
0.55	1	1	1	1	1	1	1	1	1	1	0.301343	0	0	0	0	
0.56	1	1	1	1	1	1	1	1	1	1	0.288417	0	0	0	0	
0.57	1	1	1	1	1	1	1	1	1	1	0.276046	0	0	0	0	
0.58	1	1	1	1	1	1	1	1	1	1	0.264205	0	0	0	0	
0.59	1	1	1	1	1	1	1	1	1	1	0.252872	0	0	0	0	
0.6	1	1	1	1	1	1	1	1	1	1	0.242025	0	0	0	0	
0.61	1	1	1	1	1	1	1	1	1	1	0.231643	0	0	0	0	
0.62	1	1	1	1	1	1	1	1	1	1	0.221707	0	0	0	0	
0.63	1	1	1	1	1	1	1	1	1	1	0.210863	0	0	0	0	
0.64	1	1	1	1	1	1	1	1	1	1	0.199289	0	0	0	0	
0.65	1	1	1	1	1	1	1	1	1	1	0.18835	0	0	0	0	
0.66	1	1	1	1	1	1	1	1	1	1	0.178011	0	0	0	0	
0.67	1	1	1	1	1	1	1	1	1	1	0.16824	0	0	0	0	
0.68	1	1	1	1	1	1	1	1	1	1	0.159006	0	0	0	0	
0.69	1	1	1	1	1	1	1	1	1	1	0.150278	0	0	0	0	
0.7	1	1	1	1	1	1	1	1	1	1	0.142029	0	0	0	0	
0.71	1	1	1	1	1	1	1	1	1	1	0.134233	0	0	0	0	
0.72	1	1	1	1	1	1	1	1	1	1	0.126865	0	0	0	0	
0.73	1	1	1	1	1	1	1	1	1	1	0.119902	0	0	0	0	
0.74	1	1	1	1	1	1	1	1	1	1	0.11332	0	0	0	0	
0.75	1	1	1	1	1	1	1	1	1	1	0.1071	0	0	0	0	
0.76	1	1	1	1	1	1	1	1	1	1	0.100254	0	0	0	0	
0.77	1	1	1	1	1	1	1	1	1	1	0.0938449	0	0	0	0	
0.78	1	1	1	1	1	1	1	1	1	1	0.0878459	0	0	0	0	
0.79	1	1	1	1	1	1	1	1	1	1	0.0822304	0	0	0	0	
0.8	1	1	1	1	1	1	1	1	1	1	0.0769738	0	0	0	0	
0.81	1	1	1	1	1	1	1	1	1	1	0.0720532	0	0	0	0	
0.82	1	1	1	1	1	1	1	1	1	1	0.0674472	0	0	0	0	
0.83	1	1	1	1	1	1	1	1	1	1	0.0631357	0	0	0	0	
0.84	1	1	1	1	1	1	1	1	1	1	0.0590997	0	0	0	0	
0.85	1	1	1	1	1	1	1	1	1	1	0.0553218	0	0	0	0	
0.86	1	1	1	1	1	1	1	1	1	1	0.0517853	0	0	0	0	
0.87	1	1	1	1	1	1	1	1	1	1	0.048475	0	0	0	0	
0.88	1	1	1	1	1	1	1	1	1	1	0.0449587	0	0	0	0	
0.89	1	1	1	1	1	1	1	1	1	1	0.0413137	0	0	0	0	
0.9	1	1	1	1	1	1	1	1	1	1	0.0379643	0	0	0	0	
0.91	1	1	1	1	1	1	1	1	1	1	0.0348865	0	0	0	0	
0.92	1	1	1	1	1	1	1	1	1	1	0.0320581	0	0	0	0	
0.93	1	1	1	1	1	1	1	1	1	1	0.0294591	0	0	0	0	
0.94	1	1	1	1	1	1	1	1	1	1	0.0270708	0	0	0	0	
0.95	1	1	1	1	1	1	1	1	1	1	0.0248761	0	0	0	0	
0.96	1	1	1	1	1	1	1	1	1	1	0.0228593	0	0	0	0	
0.97	1	1	1	1	1	1	1	1	1	1	0.021006	0	0	0	0	
0.98	1	1	1	1	1	1	1	1	1	1	0.019303	0	0	0	0	
0.99	1	1	1	1	1	1	1	1	1	1	0.0177381	0	0	0	0	
1	1	1	1	1	1	1	1	1	1	1	0.0163	0	0	0	0	
1.01	1	1	1	1	1	1	1	1	1	1	0.014891	0	0	0	0	
1.02	1	1	1	1	1	1	1	1	1	1	0.0136038	0	0	0	0	
1.03	1	1	1	1	1	1	1	1	1	1	0.0124278	0	0	0	0	
1.04	1	1	1	1	1	1	1	1	1	1	0.0113535	0	0	0	0	
1.05	1	1	1	1	1	1	1	1	1	1	0.0103721	0	0	0	0	
1.06	1	1	1	1	1	1	1	1	1	1	0.00947548	0	0	0	0	
1.07	1	1	1	1	1	1	1	1	1	1	0.00865639	0	0	0	0	
1.08	1	1	1	1	1	1	1	1	1	1	0.00790811	0	0	0	0	
1.09	1	1	1	1	1	1	1	1	1	1	0.00722451	0	0	0	0	
1.1	1	1	1	1	1	1	1	1	1	1	0.0066	0	0	0	0	
1.11	1	1	1	1	1	1	1	1	1	1	0.00594368	0	0	0	0	
1.12	1	1	1	1	1	1	1	1	1	1	0.00535262	0	0	0	0	
1.13	1	1	1	1	1	1	1	1	1	1	0.00482035	0	0	0	0	
1.14	1	1	1	1	1	1	1	1	1	1	0.004341	0	0	0	0	
1.15	1	1	1	1	1	1	1	1	1	1	0.00390932	0	0	0	0	
1.16	1	1	1	1	1	1	1	1	1	1	0.00352056	0	0	0	0	
1.17	1	1	1	1	1	1	1	1	1	1	0.00317047	0	0	0	0	
1.18	1	1	1	1	1	1	1	1	1	1	0.00285519	0	0	0	0	
1.19	1	1	1	1	1	1	1	1	1	1	0.00257126	0	0	0	0	
1.2	1	1	1	1	1	1	1	1	1	1	0.00231557	0	0	0	0	
1.21	1	1	1	1	1	1	1	1	1	1	0.0020853	0	0	0	0	
1.22	1	1	1	1	1	1	1	1	1	1	0.00187794	0	0	0	0	
1.23	1	1	1	1	1	1	1	1	1	1	0.00169119	0	0	0	0	
1.24	1	1	1	1	1	1	1	1	1	1	0.00152301	0	0	0	0	
1.25	1	1	1	1	1	1	1	1	1	1	0.00137156	0	0	0	0	
1.26	1	1	1	1	1	1	1	1	1	1	0.00123517	0	0	0	0	
1.27	1	1	1	1	1	1	1	1	1	1	0.00111234	0	0	0	0	
1.28	1	1	1	1	1	1	1	1	1	1	0.00100173	0	0	0	0	
1.29	1	1	1	1	1	1	1	1	1	1	0.000902112	0	0	0	0	
1.3	1	1	1	1	1	1	1	1	1	1	0.000812404	0	0	0	0	
1.31	1	1	1	1	1	1	1	1	1	1	0.000731616	0	0	0	0	
1.32	1	1	1	1	1	1	1	1	1	1	0.000658862	0	0	0	0	
1.33	1	1	1	1	1	1	1	1	1	1	0.000593343	0	0	0	0	
1.34	1	1	1	1	1	1	1	1	1	1	0.00053434	0	0	0	0	
1.35	1	1	1	1	1	1	1	1	1	1	0.000481204	0	0	0	0	
1.36	1	1	1	1	1	1	1	1	1	1	0.000433352	0	0	0	0	
1.37	1	1	1	1	1	1	1	1	1	1	0.000390258	0	0	0	0	
1.38	1	1	1	1	1	1	1	1	1	0.999776	0.00035145	0	0	0	0	
1.39	1	1	1	1	1	1	1	1	1	0.999728	0.000316501	0	0	0	0	
1.4	1	1	1	1	1	1	1	1	1	0.99968	0.000285027	0	0	0	0	
1.41	1	1	1	1	1	1	1	1	1	0.999632	0.000256683	0	0	0	0	
1.42	1	1	1	1	1	1	1	1	1	0.999584	0.000231158	0	0	0	0	
1.43	1	1	1	1	1	1	1	1	1	0.999536	0.000208171	0	0	0	0	
1.44	1	1	1	1	1	1	1	1	1	0.999488	0.00018747	0	0	0	0	
1.45	1	1	1	1	1	1	1	1	1	0.99944	0.000168827	0	0	0	0	
1.46	1	1	1	1	1	1	1	1	1	0.999392	0.000152039	0	0	0	0	
1.47	1	1	1	1	1	1	1	1	1	0.999344	0.00013692	0	0	0	0	
1.48	1	1	1	1	1	1	1	1	1	0.999296	0.000123304	0	0	0	0	
1.49	1	1	1	1	1	1	1	1	1	0.999248	0.000111042	0	0	0	0	
1.5	1	1	1	1	1	1	1	1	1	0.9992	0.0001	0	0	0	0	
1.51	1	1	1	1	1	1	1	1	1	0.999064	9.00557e-05	0	0	0	0	
1.52	1	1	1	1	1	1	1	1	1	0.998928	8.11004e-05	0	0	0	0	
1.53	1	1	1	1	1	1	1	1	1	0.998792	7.30355e-05	0	0	0	0	
1.54	1	1	1	1	1	1	1	1	1	0.998656	6.57727e-05	0	0	0	0	
1.55	1	1	1	1	1	1	1	1	1	0.99852	5.92321e-05	0	0	0	0	
1.56	1	1	1	1	1	1	1	1	1	0.998384	5.33419e-05	0	0	0	0	
1.57	1	1	1	1	1	1	1	1	1	0.998248	4.80374e-05	0	0	0	0	
1.58	1	1	1	1	1	1	1	1	1	0.998112	4.32605e-05	0	0	0	0	
1.59	1	1	1	1	1	1	1	1	1	0.997976	3.89585e-05	0	0	0	0	
1.6	1	1	1	1	1	1	1	1	1	0.99784	3.50844e-05	0	0	0	0	
1.61	1	1	1	1	1	1	1	1	1	0.997704	3.15955e-05	0	0	0	0	
1.62	1	1	1	1	1	1	1	1	1	0.997568	2.84536e-05	0	0	0	0	
1.63	1	1	1	1	1	1	1	1	1	0.997098	2.56241e-05	0	0	0	0	
1.64	1	1	1	1	1	1	1	1	1	0.996295	2.3076e-05	0	0	0	0	
1.65	1	1	1	1	1	1	1	1	1	0.995492	2.07812e-05	0	0	0	0	
1.66	1	1	1	1	1	1	1	1	1	0.99469	1.87147e-05	0	0	0	0	
1.67	1	1	1	1	1	1	1	1	1	0.993888	1.68536e-05	0	0	0	0	
1.68	1	1	1	1	1	1	1	1	1	0.993088	1.51777e-05	0	0	0	0	
1.69	1	1	1	1	1	1	1	1	1	0.992287	1.36684e-05	0	0	0	0	
1.7	1	1	1	1	1	1	1	1	1	0.991488	1.23091e-05	0	0	0	0	
1.71	1	1	1	1	1	1	1	1	1	0.990689	1.10851e-05	0	0	0	0	
1.72	1	1	1	1	1	1	1	1	1	0.989891	9.98276e-06	0	0	0	0	
1.73	1	1	1	1	1	1	1	1	1	0.989093	8.99005e-06	0	0	0	0	
1.74	1	1	1	1	1	1	1	1	1	0.988296	8.09606e-06	0	0	0	0	
1.75	1	1	1	1	1	1	1	1	1	0.9875	7.29097e-06	0	0	0	0	
1.76	1	1	1	1	1	1	1	1	1	0.985983	6.56593e-06	0	0	0	0	
1.77	1	1	1	1	1	1	1	1	1	0.984468	5.913e-06	0	0	0	0	
1.78	1	1	1	1	1	1	1	1	1	0.982955	5.325e-06	0	0	0	0	
1.79	1	1	1	1	1	1	1	1	1	0.981445	4.79546e-06	0	0	0	0	
1.8	1	1	1	1	1	1	1	1	1	0.979937	4.31859e-06	0	0	0	0	
1.81	1	1	1	1	1	1	1	1	1	0.978431	3.88914e-06	0	0	0	0	
1.82	1	1	1	1	1	1	1	1	1	0.976927	3.50239e-06	0	0	0	0	
1.83	1	1	1	1	1	1	1	1	1	0.975426	3.15411e-06	0	0	0	0	
1.84	1	1	1	1	1	1	1	1	1	0.973928	2.84045e-06	0	0	0	0	
1.85	1	1	1	1	1	1	1	1	1	0.972431	2.55799e-06	0	0	0	0	
1.86	1	1	1	1	1	1	1	1	1	0.970937	2.30362e-06	0	0	0	0	
1.87	1	1	1	1	1	1	1	1	1	0.969445	2.07454e-06	0	0	0	0	
1.88	1	1	1	1	1	1	1	1	1	0.966661	1.86824e-06	0	0	0	0	
1.89	1	1	1	1	1	1	1	1	1	0.962597	1.68246e-06	0	0	0	0	
1.9	1	1	1	1	1	1	1	1	1	0.958549	1.51515e-06	0	0	0	0	
1.91	1	1	1	1	1	1	1	1	1	0.954519	1.36448e-06	0	0	0	0	
1.92	1	1	1	1	1	1	1	1	1	0.950506	1.22879e-06	0	0	0	0	
1.93	1	1	1	1	1	1	1	1	1	0.946509	1.1066e-06	0	0	0	0	
1.94	1	1	1	1	1	1	1	1	1	0.942529	9.96556e-07	0	0	0	0	
1.95	1	1	1	1	1	1	1	1	1	0.938566	8.97456e-07	0	0	0	0	
1.96	1	1	1	1	1	1	1	1	1	0.93462	8.0821e-07	0	0	0	0	
1.97	1	1	1	1	1	1	1	1	1	0.93069	7.2784e-07	0	0	0	0	
1.98	1	1	1	1	1	1	1	1	1	0.926777	6.55462e-07	0	0	0	0	
1.99	1	1	1	1	1	1	1	1	1	0.92288	5.90281e-07	0	0	0	0	
2	1	1	1	1	1	1	1	1	1	0.919	5.31582e-07	0	0	0	0	
2.01	1	1	1	1	1	1	1	1	1	0.911375	0	0	0	0	0	
2.02	1	1	1	1	1	1	1	1	1	0.903812	0	0	0	0	0	
2.03	1	1	1	1	1	1	1	1	1	0.896313	0	0	0	0	0	
2.04	1	1	1	1	1	1	1	1	1	0.888876	0	0	0	0	0	
2.05	1	1	1	1	1	1	1	1	1	0.8815	0	0	0	0	0	
2.06	1	1	1	1	1	1	1	1	1	0.874186	0	0	0	0	0	
2.07	1	1	1	1	1	1	1	1	1	0.866932	0	0	0	0	0	
2.08	1	1	1	1	1	1	1	1	1	0.859739	0	0	0	0	0	
2.09	1	1	1	1	1	1	1	1	1	0.852605	0	0	0	0	0	
2.1	1	1	1	1	1	1	1	1	1	0.845531	0	0	0	0	0	
2.11	1	1	1	1	1	1	1	1	1	0.838515	0	0	0	0	0	
2.12	1	1	1	1	1	1	1	1	1	0.831557	0	0	0	0	0	
2.13	1	1	1	1	1	1	1	1	1	0.821686	0	0	0	0	0	
2.14	1	1	1	1	1	1	1	1	1	0.809006	0	0	0	0	0	
2.15	1	1	1	1	1	1	1	1	1	0.796522	0	0	0	0	0	
2.16	1	1	1	1	1	1	1	1	1	0.78423	0	0	0	0	0	
2.17	1	1	1	1	1	1	1	1	1	0.772128	0	0	0	0	0	
2.18	1	1	1	1	1	1	1	1	1	0.760213	0	0	0	0	0	
2.19	1	1	1	1	1	1	1	1	1	0.748482	0	0	0	0	0	
2.2	1	1	1	1	1	1	1	1	1	0.736932	0	0	0	0	0	
2.21	1	1	1	1	1	1	1	1	1	0.72556	0	0	0	0	0	
2.22	1	1	1	1	1	1	1	1	1	0.714363	0	0	0	0	0	
2.23	1	1	1	1	1	1	1	1	1	0.70334	0	0	0	0	0	
2.24	1	1	1	1	1	1	1	1	1	0.692486	0	0	0	0	0	
2.25	1	1	1	1	1	1	1	1	1	0.6818	0	0	0	0	0	
2.26	1	1	1	1	1	1	1	1	1	0.665039	0	0	0	0	0	
2.27	1	1	1	1	1	1	1	1	1	0.648691	0	0	0	0	0	
2.28	1	1	1	1	1	1	1	1	1	0.632744	0	0	0	0	0	
2.29	1	1	1	1	1	1	1	1	1	0.617189	0	0	0	0	0	
2.3	1	1	1	1	1	1	1	1	1	0.602017	0	0	0	0	0	
2.31	1	1	1	1	1	1	1	1	1	0.587217	0	0	0	0	0	
2.32	1	1	1	1	1	1	1	1	1	0.572781	0	0	0	0	0	
2.33	1	1	1	1	1	1	1	1	1	0.558701	0	0	0	0	0	
2.34	1	1	1	1	1	1	1	1	1	0.544966	0	0	0	0	0	
2.35	1	1	1	1	1	1	1	1	1	0.531569	0	0	0	0	0	
2.36	1	1	1	1	1	1	1	1	1	0.518502	0	0	0	0	0	
2.37	1	1	1	1	1	1	1	1	1	0.505755	0	0	0	0	0	
2.38	1	1	1	1	1	1	1	1	1	0.490472	0	0	0	0	0	
2.39	1	1	1	1	1	1	1	1	1	0.472904	0	0	0	0	0	
2.4	1	1	1	1	1	1	1	1	1	0.455964	0	0	0	0	0	
2.41	1	1	1	1	1	1	1	1	1	0.439631	0	0	0	0	0	
2.42	1	1	1	1	1	1	1	1	1	0.423884	0	0	0	0	0	
2.43	1	1	1	1	1	1	1	1	1	0.4087	0	0	0	0	0	
2.44	1	1	1	1	1	1	1	1	1	0.39406	0	0	0	0	0	
2.45	1	1	1	1	1	1	1	1	1	0.379945	0	0	0	0	0	
2.46	1	1	1	1	1	1	1	1	1	0.366335	0	0	0	0	0	
2.47	1	1	1	1	1	1	1	1	1	0.353213	0	0	0	0	0	
2.48	1	1	1	1	1	1	1	1	1	0.340561	0	0	0	0	0	
2.49	1	1	1	1	1	1	1	1	1	0.328362	0	0	0	0	0	
2.5	1	1	1	1	1	1	1	1	1	0.3166	0	0	0	0	0	
2.51	1	1	1	1	1	1	1	1	1	0.300706	0	0	0	0	0	
2.52	1	1	1	1	1	1	1	1	1	0.285609	0	0	0	0	0	
2.53	1	1	1	1	1	1	1	1	1	0.27127	0	0	0	0	0	
2.54	1	1	1	1	1	1	1	1	1	0.257652	0	0	0	0	0	
2.55	1	1	1	1	1	1	1	1	1	0.244717	0	0	0	0	0	
2.56	1	1	1	1	1	1	1	1	1	0.232431	0	0	0	0	0	
2.57	1	1	1	1	1	1	1	1	1	0.220762	0	0	0	0	0	
2.58	1	1	1	1	1	1	1	1	1	0.209679	0	0	0	0	0	
2.59	1	1	1	1	1	1	1	1	1	0.199152	0	0	0	0	0	
2.6	1	1	1	1	1	1	1	1	1	0.189154	0	0	0	0	0	
2.61	1	1	1	1	1	1	1	1	1	0.179658	0	0	0	0	0	
2.62	1	1	1	1	1	1	1	1	1	0.170638	0	0	0	0	0	
2.63	1	1	1	1	1	1	1	1	1	0.160652	0	0	0	0	0	
2.64	1	1	1	1	1	1	1	1	1	0.149924	0	0	0	0	0	
2.65	1	1	1	1	1	1	1	1	1	0.139913	0	0	0	0	0	
2.66	1	1	1	1	1	1	1	1	1	0.13057	0	0	0	0	0	
2.67	1	1	1	1	1	1	1	1	1	0.121851	0	0	0	0	0	
2.68	1	1	1	1	1	1	1	1	1	0.113714	0	0	0	0	0	
2.69	1	1	1	1	1	1	1	1	1	0.106121	0	0	0	0	0	
2.7	1	1	1	1	1	1	1	1	1	0.0990348	0	0	0	0	0	
2.71	1	1	1	1	1	1	1	1	1	0.0924217	0	0	0	0	0	
2.72	1	1	1	1	1	1	1	1	1	0.0862501	0	0	0	0	0	
2.73	1	1	1	1	1	1	1	1	1	0.0804907	0	0	0	0	0	
2.74	1	1	1	1	1	1	1	1	1	0.0751159	0	0	0	0	0	
2.75	1	1	1	1	1	1	1	1	1	0.0701	0	0	0	0	0	
2.76	1	1	1	1	1	1	1	1	1	0.0649678	0	0	0	0	0	
2.77	1	1	1	1	1	1	1	1	1	0.0602113	0	0	0	0	0	
2.78	1	1	1	1	1	1	1	1	1	0.0558031	0	0	0	0	0	
2.79	1	1	1	1	1	1	1	1	1	0.0517176	0	0	0	0	0	
2.8	1	1	1	1	1	1	1	1	1	0.0479312	0	0	0	0	0	
2.81	1	1	1	1	1	1	1	1	1	0.0444221	0	0	0	0	0	
2.82	1	1	1	1	1	1	1	1	1	0.0411698	0	0	0	0	0	
2.83	1	1	1	1	1	1	1	1	1	0.0381556	0	0	0	0	0	
2.84	1	1	1	1	1	1	1	1	1	0.0353622	0	0	0	0	0	
2.85	1	1	1	1	1	1	1	1	1	0.0327732	0	0	0	0	0	
2.86	1	1	1	1	1	1	1	1	1	0.0303738	0	0	0	0	0	
2.87	1	1	1	1	1	1	1	1	1	0.0281501	0	0	0	0	0	
2.88	1	1	1	1	1	1	1	1	1	0.0258347	0	0	0	0	0	
2.89	1	1	1	1	1	1	1	1	1	0.0234785	0	0	0	0	0	
2.9	1	1	1	1	1	1	1	1	1	0.0213372	0	0	0	0	0	
2.91	1	1	1	1	1	1	1	1	1	0.0193912	0	0	0	0	0	
2.92	1	1	1	1	1	1	1	1	1	0.0176227	0	0	0	0	0	
2.93	1	1	1	1	1	1	1	1	1	0.0160155	0	0	0	0	0	
2.94	1	1	1	1	1	1	1	1	1	0.0145549	0	0	0	0	0	
2.95	1	1	1	1	1	1	1	1	1	0.0132274	0	0	0	0	0	
2.96	1	1	1	1	1	1	1	1	1	0.0120211	0	0	0	0	0	
2.97	1	1	1	1	1	1	1	1	1	0.0109247	0	0	0	0	0	
2.98	1	1	1	1	1	1	1	1	1	0.00992839	0	0	0	0	0	
2.99	1	1	1	1	1	1	1	1	1	0.0090229	0	0	0	0	0	
3	1	1	1	1	1	1	1	1	1	0.0082	0	0	0	0	0	
3.01	1	1	1	1	1	1	1	1	1	0.00698457	0	0	0	0	0	
3.02	1	1	1	1	1	1	1	1	1	0.00594929	0	0	0	0	0	
3.03	1	1	1	1	1	1	1	1	1	0.00506747	0	0	0	0	0	
3.04	1	1	1	1	1	1	1	1	1	0.00431635	0	0	0	0	0	
3.05	1	1	1	1	1	1	1	1	1	0.00367657	0	0	0	0	0	
3.06	1	1	1	1	1	1	1	1	1	0.00313162	0	0	0	0	0	
3.07	1	1	1	1	1	1	1	1	1	0.00266744	0	0	0	0	0	
3.08	1	1	1	1	1	1	1	1	1	0.00227206	0	0	0	0	0	
3.09	1	1	1	1	1	1	1	1	1	0.00193529	0	0	0	0	0	
3.1	1	1	1	1	1	1	1	1	1	0.00164843	0	0	0	0	0	
3.11	1	1	1	1	1	1	1	1	1	0.0014041	0	0	0	0	0	
3.12	1	1	1	1	1	1	1	1	1	0.00119598	0	0	0	0	0	
3.13	1	1	1	1	1	1	1	1	1	0.00101871	0	0	0	0	0	
3.14	1	1	1	1	1	1	1	1	1	0.00086771	0	0	0	0	0	
3.15	1	1	1	1	1	1	1	1	1	0.000739095	0	0	0	0	0	
3.16	1	1	1	1	1	1	1	1	1	0.000629544	0	0	0	0	0	
3.17	1	1	1	1	1	1	1	1	1	0.000536231	0	0	0	0	0	
3.18	1	1	1	1	1	1	1	1	1	0.000456749	0	0	0	0	0	
3.19	1	1	1	1	1	1	1	1	1	0.000389048	0	0	0	0	0	
3.2	1	1	1	1	1	1	1	1	1	0.000331382	0	0	0	0	0	
3.21	1	1	1	1	1	1	1	1	1	0.000282264	0	0	0	0	0	
3.22	1	1	1	1	1	1	1	1	1	0.000240426	0	0	0	0	0	
3.23	1	1	1	1	1	1	1	1	1	0.000204789	0	0	0	0	0	
3.24	1	1	1	1	1	1	1	1	1	0.000174434	0	0	0	0	0	
3.25	1	1	1	1	1	1	1	1	1	0.000148579	0	0	0	0	0	
3.26	1	1	1	1	1	1	1	1	1	0.000126556	0	0	0	0	0	
3.27	1	1	1	1	1	1	1	1	1	0.000107798	0	0	0	0	0	
3.28	1	1	1	1	1	1	1	1	1	9.18196e-05	0	0	0	0	0	
3.29	1	1	1	1	1	1	1	1	1	7.82098e-05	0	0	0	0	0	
3.3	1	1	1	1	1	1	1	1	1	6.66173e-05	0	0	0	0	0	
3.31	1	1	1	1	1	1	1	1	1	5.6743e-05	0	0	0	0	0	
3.32	1	1	1	1	1	1	1	1	1	4.83324e-05	0	0	0	0	0	
3.33	1	1	1	1	1	1	1	1	1	4.11684e-05	0	0	0	0	0	
3.34	1	1	1	1	1	1	1	1	1	3.50663e-05	0	0	0	0	0	
3.35	1	1	1	1	1	1	1	1	1	2.98686e-05	0	0	0	0	0	
3.36	1	1	1	1	1	1	1	1	1	2.54414e-05	0	0	0	0	0	
3.37	1	1	1	1	1	1	1	1	1	2.16704e-05	0	0	0	0	0	
3.38	1	1	1	1	1	1	1	1	1	1.84584e-05	0	0	0	0	0	
3.39	1	1	1	1	1	1	1	1	1	1.57224e-05	0	0	0	0	0	
3.4	1	1	1	1	1	1	1	1	1	1.3392e-05	0	0	0	0	0	
3.41	1	1	1	1	1	1	1	1	1	1.1407e-05	0	0	0	0	0	
3.42	1	1	1	1	1	1	1	1	1	9.71619e-06	0	0	0	0	0	
3.43	1	1	1	1	1	1	1	1	1	8.27602e-06	0	0	0	0	0	
3.44	1	1	1	1	1	1	1	1	1	7.04932e-06	0	0	0	0	0	
3.45	1	1	1	1	1	1	1	1	1	6.00445e-06	0	0	0	0	0	
3.46	1	1	1	1	1	1	1	1	1	5.11445e-06	0	0	0	0	0	
3.47	1	1	1	1	1	1	1	1	1	4.35637e-06	0	0	0	0	0	
3.48	1	1	1	1	1	1	1	1	1	3.71065e-06	0	0	0	0	0	
3.49	1	1	1	1	1	1	1	1	1	3.16065e-06	0	0	0	0	0	
3.5	1	1	1	1	1	1	1	1	0.9999	2.69217e-06	0	0	0	0	0	
3.51	1	1	1	1	1	1	1	1	0.999844	2.29313e-06	0	0	0	0	0	
3.52	1	1	1	1	1	1	1	1	0.999788	1.95323e-06	0	0	0	0	0	
3.53	1	1	1	1	1	1	1	1	0.999732	1.66372e-06	0	0	0	0	0	
3.54	1	1	1	1	1	1	1	1	0.999676	1.41712e-06	0	0	0	0	0	
3.55	1	1	1	1	1	1	1	1	0.99962	1.20707e-06	0	0	0	0	0	
3.56	1	1	1	1	1	1	1	1	0.999564	1.02815e-06	0	0	0	0	0	
3.57	1	1	1	1	1	1	1	1	0.999508	8.75755e-07	0	0	0	0	0	
3.58	1	1	1	1	1	1	1	1	0.999452	7.45947e-07	0	0	0	0	0	
3.59	1	1	1	1	1	1	1	1	0.999396	6.35381e-07	0	0	0	0	0	
3.6	1	1	1	1	1	1	1	1	0.99934	5.41202e-07	0	0	0	0	0	
3.61	1	1	1	1	1	1	1	1	0.999284	4.60984e-07	0	0	0	0	0	
3.62	1	1	1	1	1	1	1	1	0.999228	3.92655e-07	0	0	0	0	0	
3.63	1	1	1	1	1	1	1	1	0.999056	0	0	0	0	0	0	
3.64	1	1	1	1	1	1	1	1	0.998767	0	0	0	0	0	0	
3.65	1	1	1	1	1	1	1	1	0.998479	0	0	0	0	0	0	
3.66	1	1	1	1	1	1	1	1	0.998191	0	0	0	0	0	0	
3.67	1	1	1	1	1	1	1	1	0.997903	0	0	0	0	0	0	
3.68	1	1	1	1	1	1	1	1	0.997614	0	0	0	0	0	0	
3.69	1	1	1	1	1	1	1	1	0.997326	0	0	0	0	0	0	
3.7	1	1	1	1	1	1	1	1	0.997038	0	0	0	0	0	0	
3.71	1	1	1	1	1	1	1	1	0.996751	0	0	0	0	0	0	
3.72	1	1	1	1	1	1	1	1	0.996463	0	0	0	0	0	0	
3.73	1	1	1	1	1	1	1	1	0.996175	0	0	0	0	0	0	
3.74	1	1	1	1	1	1	1	1	0.995888	0	0	0	0	0	0	
3.75	1	1	1	1	1	1	1	1	0.9956	0	0	0	0	0	0	
3.76	1	1	1	1	1	1	1	1	0.994901	0	0	0	0	0	0	
3.77	1	1	1	1	1	1	1	1	0.994203	0	0	0	0	0	0	
3.78	1	1	1	1	1	1	1	1	0.993505	0	0	0	0	0	0	
3.79	1	1	1	1	1	1	1	1	0.992808	0	0	0	0	0	0	
3.8	1	1	1	1	1	1	1	1	0.992111	0	0	0	0	0	0	
3.81	1	1	1	1	1	1	1	1	0.991414	0	0	0	0	0	0	
3.82	1	1	1	1	1	1	1	1	0.990719	0	0	0	0	0	0	
3.83	1	1	1	1	1	1	1	1	0.990023	0	0	0	0	0	0	
3.84	1	1	1	1	1	1	1	1	0.989328	0	0	0	0	0	0	
3.85	1	1	1	1	1	1	1	1	0.988634	0	0	0	0	0	0	
